PM10,TEMP,HUMI,Year,Gare,Date
106.0,29.166666666666668,28.0,2022,Chatelet RER A,2022-08-06
97.25,28.0,29.5,2022,Chatelet RER A,2022-08-07
128.79166666666666,28.75,38.0,2022,Chatelet RER A,2022-08-08
124.04166666666667,28.666666666666668,36.666666666666664,2022,Chatelet RER A,2022-08-09
127.41666666666667,29.666666666666668,34.666666666666664,2022,Chatelet RER A,2022-08-10
142.66666666666666,29.5,32.5,2022,Chatelet RER A,2022-08-11
154.875,32.0,30.0,2022,Chatelet RER A,2022-08-12
151.83333333333334,30.333333333333332,26.0,2022,Chatelet RER A,2022-08-13
126.16666666666667,30.0,30.333333333333332,2022,Chatelet RER A,2022-08-14
88.70833333333333,28.0,47.0,2022,Chatelet RER A,2022-08-15
119.95833333333333,29.0,47.0,2022,Chatelet RER A,2022-08-16
104.04166666666667,28.5,52.5,2022,Chatelet RER A,2022-08-17
143.20833333333334,28.0,45.0,2022,Chatelet RER A,2022-08-18
103.20833333333333,29.0,48.666666666666664,2022,Chatelet RER A,2022-08-19
92.08695652173913,26.6,40.0,2022,Chatelet RER A,2022-08-20
80.33333333333333,27.0,39.833333333333336,2022,Chatelet RER A,2022-08-21
108.875,27.666666666666668,44.0,2022,Chatelet RER A,2022-08-22
118.41666666666667,27.0,53.0,2022,Chatelet RER A,2022-08-23
130.38095238095238,28.0,,2022,Chatelet RER A,2022-08-24
153.33333333333334,29.5,41.333333333333336,2022,Chatelet RER A,2022-08-25
106.83333333333333,29.5,48.0,2022,Chatelet RER A,2022-08-26
90.375,28.5,39.25,2022,Chatelet RER A,2022-08-27
89.375,27.0,41.25,2022,Chatelet RER A,2022-08-28
154.375,28.0,,2022,Chatelet RER A,2022-08-29
164.45833333333334,27.0,36.25,2022,Chatelet RER A,2022-08-30
141.5,,40.4,2022,Chatelet RER A,2022-08-31
138.625,29.0,42.666666666666664,2022,Chatelet RER A,2022-09-01
117.16666666666667,,41.0,2022,Chatelet RER A,2022-09-02
92.66666666666667,27.0,47.333333333333336,2022,Chatelet RER A,2022-09-03
96.69565217391305,27.75,42.666666666666664,2022,Chatelet RER A,2022-09-04
129.70833333333334,,40.0,2022,Chatelet RER A,2022-09-05
107.33333333333333,28.5,49.0,2022,Chatelet RER A,2022-09-06
109.1304347826087,27.0,49.0,2022,Chatelet RER A,2022-09-07
101.52173913043478,26.25,49.0,2022,Chatelet RER A,2022-09-08
98.3913043478261,26.0,47.0,2022,Chatelet RER A,2022-09-09
76.16666666666667,,51.0,2022,Chatelet RER A,2022-09-10
70.52173913043478,26.0,54.0,2022,Chatelet RER A,2022-09-11
107.9090909090909,26.666666666666668,47.0,2022,Chatelet RER A,2022-09-12
174.08333333333334,26.0,,2022,Chatelet RER A,2022-09-13
105.66666666666667,29.0,52.5,2022,Chatelet RER A,2022-09-14
108.91666666666667,27.0,47.0,2022,Chatelet RER A,2022-09-15
104.58333333333333,26.0,39.5,2022,Chatelet RER A,2022-09-16
61.416666666666664,23.333333333333332,32.5,2022,Chatelet RER A,2022-09-17
58.391304347826086,22.333333333333332,36.0,2022,Chatelet RER A,2022-09-18
91.17391304347827,,36.2,2022,Chatelet RER A,2022-09-19
97.79166666666667,22.5,41.0,2022,Chatelet RER A,2022-09-20
83.75,23.333333333333332,43.0,2022,Chatelet RER A,2022-09-21
98.125,23.5,35.75,2022,Chatelet RER A,2022-09-22
115.04166666666667,23.5,36.666666666666664,2022,Chatelet RER A,2022-09-23
81.08333333333333,23.666666666666668,50.0,2022,Chatelet RER A,2022-09-24
58.09090909090909,22.0,48.666666666666664,2022,Chatelet RER A,2022-09-25
83.0952380952381,23.0,47.5,2022,Chatelet RER A,2022-09-26
79.58333333333333,21.75,49.0,2022,Chatelet RER A,2022-09-27
82.0,22.0,48.0,2022,Chatelet RER A,2022-09-28
106.82608695652173,21.5,45.333333333333336,2022,Chatelet RER A,2022-09-29
112.83333333333333,21.2,40.0,2022,Chatelet RER A,2022-09-30
80.95833333333333,22.666666666666668,54.5,2022,Chatelet RER A,2022-10-01
67.66666666666667,23.0,62.0,2022,Chatelet RER A,2022-10-02
85.375,21.666666666666668,53.75,2022,Chatelet RER A,2022-10-03
100.66666666666667,21.5,51.0,2022,Chatelet RER A,2022-10-04
100.91666666666667,,53.4,2022,Chatelet RER A,2022-10-05
103.20833333333333,23.333333333333332,44.0,2022,Chatelet RER A,2022-10-06
100.20833333333333,21.5,36.5,2022,Chatelet RER A,2022-10-07
86.41666666666667,21.0,44.0,2022,Chatelet RER A,2022-10-08
69.45833333333333,22.0,39.666666666666664,2022,Chatelet RER A,2022-10-09
98.08333333333333,22.0,48.5,2022,Chatelet RER A,2022-10-10
112.625,21.666666666666668,42.5,2022,Chatelet RER A,2022-10-11
109.83333333333333,21.5,46.0,2022,Chatelet RER A,2022-10-12
105.79166666666667,23.0,54.5,2022,Chatelet RER A,2022-10-13
90.5,22.2,62.5,2022,Chatelet RER A,2022-10-14
72.375,23.0,62.0,2022,Chatelet RER A,2022-10-15
67.66666666666667,22.0,56.5,2022,Chatelet RER A,2022-10-16
87.5,23.5,62.0,2022,Chatelet RER A,2022-10-17
76.0,23.5,64.75,2022,Chatelet RER A,2022-10-18
92.76190476190476,23.2,61.5,2022,Chatelet RER A,2022-10-19
94.41666666666667,26.0,60.0,2022,Chatelet RER A,2022-10-20
88.04166666666667,23.5,59.5,2022,Chatelet RER A,2022-10-21
81.41666666666667,23.333333333333332,51.0,2022,Chatelet RER A,2022-10-22
67.04166666666667,,53.6,2022,Chatelet RER A,2022-10-23
87.08333333333333,25.0,49.0,2022,Chatelet RER A,2022-10-24
96.54166666666667,23.333333333333332,53.0,2022,Chatelet RER A,2022-10-25
108.58333333333333,23.75,53.666666666666664,2022,Chatelet RER A,2022-10-26
116.66666666666667,,50.0,2022,Chatelet RER A,2022-10-27
140.0,25.5,50.0,2022,Chatelet RER A,2022-10-28
121.70833333333333,26.333333333333332,55.0,2022,Chatelet RER A,2022-10-29
92.20833333333333,24.8,46.333333333333336,2022,Chatelet RER A,2022-10-30
101.375,24.0,50.6,2022,Chatelet RER A,2022-10-31
82.54166666666667,24.0,42.0,2022,Chatelet RER A,2022-11-01
109.33333333333333,23.0,48.0,2022,Chatelet RER A,2022-11-02
87.78260869565217,22.0,44.0,2022,Chatelet RER A,2022-11-03
79.27272727272727,20.4,46.666666666666664,2022,Chatelet RER A,2022-11-04
66.04166666666667,20.5,45.0,2022,Chatelet RER A,2022-11-05
57.04545454545455,19.5,,2022,Chatelet RER A,2022-11-06
63.958333333333336,21.0,55.0,2022,Chatelet RER A,2022-11-07
67.95454545454545,20.333333333333332,50.0,2022,Chatelet RER A,2022-11-08
67.52173913043478,22.0,56.0,2022,Chatelet RER A,2022-11-09
58.416666666666664,20.0,49.0,2022,Chatelet RER A,2022-11-10
46.130434782608695,19.666666666666668,50.0,2022,Chatelet RER A,2022-11-11
65.6086956521739,19.5,55.0,2022,Chatelet RER A,2022-11-12
54.958333333333336,18.75,,2022,Chatelet RER A,2022-11-13
73.95652173913044,18.5,50.25,2022,Chatelet RER A,2022-11-14
71.15,18.75,56.833333333333336,2022,Chatelet RER A,2022-11-15
65.9090909090909,19.0,56.75,2022,Chatelet RER A,2022-11-16
73.20833333333333,20.5,52.25,2022,Chatelet RER A,2022-11-17
78.3913043478261,19.5,47.6,2022,Chatelet RER A,2022-11-18
65.45833333333333,18.833333333333332,46.0,2022,Chatelet RER A,2022-11-19
69.38095238095238,18.0,50.5,2022,Chatelet RER A,2022-11-20
82.8695652173913,17.5,49.0,2022,Chatelet RER A,2022-11-21
80.5,18.0,47.0,2022,Chatelet RER A,2022-11-22
79.5,,49.666666666666664,2022,Chatelet RER A,2022-11-23
93.79166666666667,19.0,50.0,2022,Chatelet RER A,2022-11-24
124.13636363636364,19.333333333333332,52.2,2022,Chatelet RER A,2022-11-25
89.70833333333333,17.0,50.5,2022,Chatelet RER A,2022-11-26
63.208333333333336,18.5,50.5,2022,Chatelet RER A,2022-11-27
92.75,19.0,54.5,2022,Chatelet RER A,2022-11-28
106.0,17.5,54.0,2022,Chatelet RER A,2022-11-29
96.45833333333333,17.0,50.0,2022,Chatelet RER A,2022-11-30
101.20833333333333,17.5,48.666666666666664,2022,Chatelet RER A,2022-12-01
114.25,17.0,51.75,2022,Chatelet RER A,2022-12-02
85.04166666666667,16.0,45.5,2022,Chatelet RER A,2022-12-03
79.20833333333333,15.5,42.0,2022,Chatelet RER A,2022-12-04
97.04166666666667,16.0,46.0,2022,Chatelet RER A,2022-12-05
101.5,15.5,47.75,2022,Chatelet RER A,2022-12-06
85.58333333333333,14.5,48.333333333333336,2022,Chatelet RER A,2022-12-07
78.125,15.5,45.5,2022,Chatelet RER A,2022-12-08
87.54166666666667,14.5,43.0,2022,Chatelet RER A,2022-12-09
66.25,13.0,42.6,2022,Chatelet RER A,2022-12-10
57.04761904761905,12.0,,2022,Chatelet RER A,2022-12-11
72.04347826086956,,41.0,2022,Chatelet RER A,2022-12-12
91.0,12.0,35.5,2022,Chatelet RER A,2022-12-13
80.83333333333333,12.0,40.75,2022,Chatelet RER A,2022-12-14
83.375,12.0,36.0,2022,Chatelet RER A,2022-12-15
67.5,12.25,43.5,2022,Chatelet RER A,2022-12-16
58.791666666666664,12.333333333333334,40.5,2022,Chatelet RER A,2022-12-17
50.583333333333336,,37.0,2022,Chatelet RER A,2022-12-18
63.958333333333336,12.0,60.0,2022,Chatelet RER A,2022-12-19
62.95454545454545,15.5,,2022,Chatelet RER A,2022-12-20
57.0,17.0,65.0,2022,Chatelet RER A,2022-12-21
64.83333333333333,17.0,66.0,2022,Chatelet RER A,2022-12-22
59.09090909090909,18.666666666666668,63.8,2022,Chatelet RER A,2022-12-23
45.458333333333336,18.0,59.0,2022,Chatelet RER A,2022-12-24
30.952380952380953,18.0,61.0,2022,Chatelet RER A,2022-12-25
50.90909090909091,,59.0,2022,Chatelet RER A,2022-12-26
53.5,17.0,45.0,2022,Chatelet RER A,2022-12-27
54.5,17.833333333333332,54.8,2022,Chatelet RER A,2022-12-28
58.43478260869565,18.25,58.0,2022,Chatelet RER A,2022-12-29
53.958333333333336,17.333333333333332,57.0,2022,Chatelet RER A,2022-12-30
44.57142857142857,21.0,45.0,2022,Chatelet RER A,2022-12-31
35.916666666666664,20.0,46.0,2023,Chatelet RER A,2023-01-01
58.75,19.0,59.0,2023,Chatelet RER A,2023-01-02
60.18181818181818,17.0,52.333333333333336,2023,Chatelet RER A,2023-01-03
58.77272727272727,19.5,59.5,2023,Chatelet RER A,2023-01-04
56.04347826086956,19.0,55.0,2023,Chatelet RER A,2023-01-05
66.15789473684211,19.0,55.25,2023,Chatelet RER A,2023-01-06
41.35,18.5,47.8,2023,Chatelet RER A,2023-01-07
31.1,18.0,49.666666666666664,2023,Chatelet RER A,2023-01-08
58.21739130434783,17.333333333333332,45.75,2023,Chatelet RER A,2023-01-09
53.833333333333336,16.4,47.0,2023,Chatelet RER A,2023-01-10
56.90909090909091,18.0,49.0,2023,Chatelet RER A,2023-01-11
56.31818181818182,,52.0,2023,Chatelet RER A,2023-01-12
55.4,18.333333333333332,51.0,2023,Chatelet RER A,2023-01-13
32.17391304347826,18.5,54.5,2023,Chatelet RER A,2023-01-14
28.105263157894736,17.0,41.0,2023,Chatelet RER A,2023-01-15
61.0,16.5,46.333333333333336,2023,Chatelet RER A,2023-01-16
59.869565217391305,15.0,48.0,2023,Chatelet RER A,2023-01-17
54.0,16.0,38.0,2023,Chatelet RER A,2023-01-18
41.8,,42.333333333333336,2023,Chatelet RER A,2023-01-19
63.208333333333336,14.666666666666666,43.5,2023,Chatelet RER A,2023-01-20
56.291666666666664,14.0,38.0,2023,Chatelet RER A,2023-01-21
44.333333333333336,13.5,,2023,Chatelet RER A,2023-01-22
65.52,13.5,41.0,2023,Chatelet RER A,2023-01-23
71.5,14.0,43.0,2023,Chatelet RER A,2023-01-24
68.58333333333333,13.0,44.666666666666664,2023,Chatelet RER A,2023-01-25
68.70833333333333,12.833333333333334,49.25,2023,Chatelet RER A,2023-01-26
69.45454545454545,13.666666666666666,,2023,Chatelet RER A,2023-01-27
49.875,14.5,40.5,2023,Chatelet RER A,2023-01-28
46.625,,39.333333333333336,2023,Chatelet RER A,2023-01-29
63.26086956521739,14.5,55.5,2023,Chatelet RER A,2023-01-30
43.041666666666664,15.0,46.5,2023,Chatelet RER A,2023-01-31
69.18181818181819,16.0,46.5,2023,Chatelet RER A,2023-02-01
71.1304347826087,15.333333333333334,50.0,2023,Chatelet RER A,2023-02-02
62.130434782608695,16.0,50.0,2023,Chatelet RER A,2023-02-03
48.125,17.0,56.0,2023,Chatelet RER A,2023-02-04
49.95454545454545,,41.0,2023,Chatelet RER A,2023-02-05
74.45833333333333,16.0,44.5,2023,Chatelet RER A,2023-02-06
51.083333333333336,15.0,38.0,2023,Chatelet RER A,2023-02-07
66.0,14.0,30.5,2023,Chatelet RER A,2023-02-08
95.875,14.5,,2023,Chatelet RER A,2023-02-09
83.41666666666667,15.666666666666666,47.0,2023,Chatelet RER A,2023-02-10
56.875,15.0,49.0,2023,Chatelet RER A,2023-02-11
44.714285714285715,17.0,51.0,2023,Chatelet RER A,2023-02-12
71.45833333333333,15.0,44.0,2023,Chatelet RER A,2023-02-13
84.79166666666667,,43.666666666666664,2023,Chatelet RER A,2023-02-14
92.16666666666667,18.0,43.0,2023,Chatelet RER A,2023-02-15
64.16666666666667,16.0,46.5,2023,Chatelet RER A,2023-02-16
56.0,18.0,57.5,2023,Chatelet RER A,2023-02-17
45.86363636363637,20.0,47.666666666666664,2023,Chatelet RER A,2023-02-18
48.22727272727273,18.5,47.0,2023,Chatelet RER A,2023-02-19
67.95833333333333,18.0,46.75,2023,Chatelet RER A,2023-02-20
76.25,18.0,44.0,2023,Chatelet RER A,2023-02-21
72.75,18.333333333333332,50.666666666666664,2023,Chatelet RER A,2023-02-22
62.91304347826087,17.0,48.0,2023,Chatelet RER A,2023-02-23
61.291666666666664,18.0,46.0,2023,Chatelet RER A,2023-02-24
45.333333333333336,,41.0,2023,Chatelet RER A,2023-02-25
41.416666666666664,15.0,27.5,2023,Chatelet RER A,2023-02-26
51.0625,14.666666666666666,27.0,2023,Chatelet RER A,2023-02-27
87.75,15.0,32.333333333333336,2023,Chatelet RER A,2023-02-28
63.666666666666664,14.0,30.0,2023,Chatelet RER A,2023-03-01
81.76190476190476,15.0,36.0,2023,Chatelet RER A,2023-03-02
101.91666666666667,15.0,42.5,2023,Chatelet RER A,2023-03-03
44.5,15.0,41.0,2023,Chatelet RER A,2023-03-04
32.5,14.333333333333334,41.0,2023,Chatelet RER A,2023-03-05
45.65217391304348,14.166666666666666,,2023,Chatelet RER A,2023-03-06
36.083333333333336,15.333333333333334,40.333333333333336,2023,Chatelet RER A,2023-03-07
42.31818181818182,15.666666666666666,56.0,2023,Chatelet RER A,2023-03-08
46.041666666666664,17.0,62.0,2023,Chatelet RER A,2023-03-09
53.904761904761905,17.0,52.25,2023,Chatelet RER A,2023-03-10
36.458333333333336,15.333333333333334,,2023,Chatelet RER A,2023-03-11
36.916666666666664,16.0,54.6,2023,Chatelet RER A,2023-03-12
45.04761904761905,19.666666666666668,57.4,2023,Chatelet RER A,2023-03-13
45.875,19.0,43.0,2023,Chatelet RER A,2023-03-14
43.875,17.333333333333332,39.666666666666664,2023,Chatelet RER A,2023-03-15
49.869565217391305,18.5,36.0,2023,Chatelet RER A,2023-03-16
56.57142857142857,19.0,43.666666666666664,2023,Chatelet RER A,2023-03-17
44.285714285714285,18.5,50.5,2023,Chatelet RER A,2023-03-18
34.523809523809526,19.0,53.0,2023,Chatelet RER A,2023-03-19
65.83333333333333,19.0,41.0,2023,Chatelet RER A,2023-03-20
75.80952380952381,20.0,,2023,Chatelet RER A,2023-03-21
61.04761904761905,,49.0,2023,Chatelet RER A,2023-03-22
50.31818181818182,19.666666666666668,49.0,2023,Chatelet RER A,2023-03-23
58.083333333333336,21.0,46.0,2023,Chatelet RER A,2023-03-24
53.5,19.333333333333332,40.5,2023,Chatelet RER A,2023-03-25
44.47826086956522,19.0,43.0,2023,Chatelet RER A,2023-03-26
63.541666666666664,18.333333333333332,32.666666666666664,2023,Chatelet RER A,2023-03-27
60.541666666666664,17.333333333333332,30.2,2023,Chatelet RER A,2023-03-28
69.125,19.2,43.25,2023,Chatelet RER A,2023-03-29
65.875,,45.75,2023,Chatelet RER A,2023-03-30
67.4090909090909,20.2,46.5,2023,Chatelet RER A,2023-03-31
41.708333333333336,,43.0,2023,Chatelet RER A,2023-04-01
42.833333333333336,,47.666666666666664,2023,Chatelet RER A,2023-04-02
55.2,18.5,34.333333333333336,2023,Chatelet RER A,2023-04-03
53.5,17.5,33.0,2023,Chatelet RER A,2023-04-04
66.79166666666667,17.75,28.0,2023,Chatelet RER A,2023-04-05
59.833333333333336,18.333333333333332,41.0,2023,Chatelet RER A,2023-04-06
73.47058823529412,18.0,37.333333333333336,2023,Chatelet RER A,2023-04-07
45.583333333333336,18.0,40.0,2023,Chatelet RER A,2023-04-08
41.5,19.25,41.0,2023,Chatelet RER A,2023-04-09
48.78260869565217,20.0,45.333333333333336,2023,Chatelet RER A,2023-04-10
57.208333333333336,19.333333333333332,46.0,2023,Chatelet RER A,2023-04-11
55.04347826086956,18.428571428571427,46.6,2023,Chatelet RER A,2023-04-12
58.583333333333336,,38.0,2023,Chatelet RER A,2023-04-13
58.041666666666664,17.75,43.0,2023,Chatelet RER A,2023-04-14
44.708333333333336,,52.5,2023,Chatelet RER A,2023-04-15
43.73913043478261,19.0,,2023,Chatelet RER A,2023-04-16
65.79166666666667,17.666666666666668,40.333333333333336,2023,Chatelet RER A,2023-04-17
72.70833333333333,18.0,,2023,Chatelet RER A,2023-04-18
59.5,20.0,48.333333333333336,2023,Chatelet RER A,2023-04-19
64.29166666666667,19.5,32.666666666666664,2023,Chatelet RER A,2023-04-20
62.375,18.333333333333332,41.5,2023,Chatelet RER A,2023-04-21
50.291666666666664,19.5,34.0,2023,Chatelet RER A,2023-04-22
37.625,19.0,48.5,2023,Chatelet RER A,2023-04-23
53.416666666666664,18.5,43.5,2023,Chatelet RER A,2023-04-24
55.791666666666664,18.5,46.5,2023,Chatelet RER A,2023-04-25
61.625,17.333333333333332,38.5,2023,Chatelet RER A,2023-04-26
65.0,21.0,44.666666666666664,2023,Chatelet RER A,2023-04-27
54.0,21.6,63.0,2023,Chatelet RER A,2023-04-28
49.04545454545455,20.5,53.0,2023,Chatelet RER A,2023-04-29
41.291666666666664,20.0,48.0,2023,Chatelet RER A,2023-04-30
44.0,20.5,49.0,2023,Chatelet RER A,2023-05-01
31.5,,51.0,2023,Chatelet RER A,2023-05-02
102.0,23.0,,2023,Chatelet RER A,2023-05-03
71.875,21.0,46.0,2023,Chatelet RER A,2023-05-04
62.416666666666664,23.666666666666668,45.0,2023,Chatelet RER A,2023-05-05
44.25,23.25,55.0,2023,Chatelet RER A,2023-05-06
39.78260869565217,22.0,59.75,2023,Chatelet RER A,2023-05-07
42.391304347826086,21.5,55.0,2023,Chatelet RER A,2023-05-08
61.130434782608695,22.5,56.8,2023,Chatelet RER A,2023-05-09
71.81818181818181,,53.25,2023,Chatelet RER A,2023-05-10
68.25,22.0,47.5,2023,Chatelet RER A,2023-05-11
74.69565217391305,20.666666666666668,42.0,2023,Chatelet RER A,2023-05-12
53.75,20.8,54.25,2023,Chatelet RER A,2023-05-13
48.791666666666664,21.333333333333332,51.0,2023,Chatelet RER A,2023-05-14
67.375,20.666666666666668,50.666666666666664,2023,Chatelet RER A,2023-05-15
69.20833333333333,20.0,42.0,2023,Chatelet RER A,2023-05-16
64.875,20.25,43.0,2023,Chatelet RER A,2023-05-17
52.791666666666664,21.0,37.0,2023,Chatelet RER A,2023-05-18
67.16666666666667,,36.333333333333336,2023,Chatelet RER A,2023-05-19
52.791666666666664,23.0,38.666666666666664,2023,Chatelet RER A,2023-05-20
45.458333333333336,22.666666666666668,46.0,2023,Chatelet RER A,2023-05-21
64.29166666666667,22.0,48.25,2023,Chatelet RER A,2023-05-22
69.41666666666667,23.0,,2023,Chatelet RER A,2023-05-23
80.125,21.666666666666668,36.0,2023,Chatelet RER A,2023-05-24
85.41666666666667,23.5,39.2,2023,Chatelet RER A,2023-05-25
79.16666666666667,24.0,42.5,2023,Chatelet RER A,2023-05-26
62.666666666666664,23.0,38.5,2023,Chatelet RER A,2023-05-27
55.166666666666664,24.6,40.5,2023,Chatelet RER A,2023-05-28
62.130434782608695,24.666666666666668,45.0,2023,Chatelet RER A,2023-05-29
76.66666666666667,24.0,30.0,2023,Chatelet RER A,2023-05-30
76.875,24.0,44.5,2023,Chatelet RER A,2023-05-31
88.91666666666667,24.333333333333332,38.0,2023,Chatelet RER A,2023-06-01
112.44444444444444,24.0,37.0,2023,Chatelet RER A,2023-06-02
74.83333333333333,25.5,40.0,2023,Chatelet RER A,2023-06-03
67.04166666666667,24.333333333333332,29.0,2023,Chatelet RER A,2023-06-04
97.25,26.0,41.5,2023,Chatelet RER A,2023-06-05
96.41666666666667,25.6,46.0,2023,Chatelet RER A,2023-06-06
130.77272727272728,,41.75,2023,Chatelet RER A,2023-06-07
121.35,27.5,38.6,2023,Chatelet RER A,2023-06-08
152.04166666666666,28.0,41.0,2023,Chatelet RER A,2023-06-09
101.0,29.0,,2023,Chatelet RER A,2023-06-10
74.95833333333333,28.0,50.25,2023,Chatelet RER A,2023-06-11
107.69565217391305,28.0,55.0,2023,Chatelet RER A,2023-06-12
149.88888888888889,28.0,56.0,2023,Chatelet RER A,2023-06-13
162.16666666666666,29.25,,2023,Chatelet RER A,2023-06-14
140.54166666666666,,34.0,2023,Chatelet RER A,2023-06-15
152.22222222222223,29.5,32.5,2023,Chatelet RER A,2023-06-16
115.79166666666667,29.0,39.5,2023,Chatelet RER A,2023-06-17
99.95833333333333,29.333333333333332,43.0,2023,Chatelet RER A,2023-06-18
116.25,28.0,49.0,2023,Chatelet RER A,2023-06-19
126.375,29.0,51.25,2023,Chatelet RER A,2023-06-20
128.95833333333334,29.0,50.0,2023,Chatelet RER A,2023-06-21
132.29166666666666,28.4,48.0,2023,Chatelet RER A,2023-06-22
108.20833333333333,27.333333333333332,42.333333333333336,2023,Chatelet RER A,2023-06-23
99.18181818181819,29.5,,2023,Chatelet RER A,2023-06-24
80.33333333333333,29.571428571428573,40.0,2023,Chatelet RER A,2023-06-25
101.20833333333333,28.4,37.666666666666664,2023,Chatelet RER A,2023-06-26
109.79166666666667,27.333333333333332,34.333333333333336,2023,Chatelet RER A,2023-06-27
95.89473684210526,27.666666666666668,40.0,2023,Chatelet RER A,2023-06-28
101.41666666666667,27.0,48.0,2023,Chatelet RER A,2023-06-29
87.1304347826087,26.0,41.5,2023,Chatelet RER A,2023-06-30
63.166666666666664,26.25,45.333333333333336,2023,Chatelet RER A,2023-07-01
70.29166666666667,27.0,,2023,Chatelet RER A,2023-07-02
92.95833333333333,26.0,42.0,2023,Chatelet RER A,2023-07-03
94.91304347826087,25.333333333333332,42.25,2023,Chatelet RER A,2023-07-04
82.3913043478261,24.5,43.0,2023,Chatelet RER A,2023-07-05
82.95833333333333,25.0,,2023,Chatelet RER A,2023-07-06
109.0,,39.5,2023,Chatelet RER A,2023-07-07
75.25,29.333333333333332,43.0,2023,Chatelet RER A,2023-07-08
66.33333333333333,28.5,48.0,2023,Chatelet RER A,2023-07-09
96.78260869565217,28.0,42.6,2023,Chatelet RER A,2023-07-10
101.79166666666667,,40.0,2023,Chatelet RER A,2023-07-11
92.54166666666667,30.0,39.4,2023,Chatelet RER A,2023-07-12
102.69565217391305,27.0,36.0,2023,Chatelet RER A,2023-07-13
83.33333333333333,28.0,,2023,Chatelet RER A,2023-07-14
70.375,29.0,,2023,Chatelet RER A,2023-07-15
64.83333333333333,27.5,37.2,2023,Chatelet RER A,2023-07-16
90.73913043478261,27.0,38.666666666666664,2023,Chatelet RER A,2023-07-17
150.375,27.0,38.0,2023,Chatelet RER A,2023-07-18
140.79166666666666,27.5,,2023,Chatelet RER A,2023-07-19
82.66666666666667,26.666666666666668,44.0,2023,Chatelet RER A,2023-07-20
84.56521739130434,26.333333333333332,36.666666666666664,2023,Chatelet RER A,2023-07-21
64.8695652173913,26.0,33.75,2023,Chatelet RER A,2023-07-22
55.375,26.0,,2023,Chatelet RER A,2023-07-23
64.29166666666667,26.5,44.666666666666664,2023,Chatelet RER A,2023-07-24
82.875,25.0,56.5,2023,Chatelet RER A,2023-07-25
61.78260869565217,25.0,42.0,2023,Chatelet RER A,2023-07-26
66.54166666666667,26.0,42.0,2023,Chatelet RER A,2023-07-27
58.25,,61.166666666666664,2023,Chatelet RER A,2023-07-28
44.86363636363637,26.0,60.0,2023,Chatelet RER A,2023-07-29
45.34782608695652,25.0,42.0,2023,Chatelet RER A,2023-07-30
61.708333333333336,25.75,49.0,2023,Chatelet RER A,2023-07-31
49.5,25.5,55.0,2023,Chatelet RER A,2023-08-01
49.411764705882355,26.0,54.0,2023,Chatelet RER A,2023-08-02
46.083333333333336,,54.0,2023,Chatelet RER A,2023-08-03
49.52173913043478,25.0,,2023,Chatelet RER A,2023-08-04
35.52173913043478,24.6,48.5,2023,Chatelet RER A,2023-08-05
41.857142857142854,,43.0,2023,Chatelet RER A,2023-08-06
53.34782608695652,23.0,45.0,2023,Chatelet RER A,2023-08-07
57.458333333333336,24.0,41.5,2023,Chatelet RER A,2023-08-08
58.791666666666664,26.0,,2023,Chatelet RER A,2023-08-09
63.5,25.0,49.857142857142854,2023,Chatelet RER A,2023-08-10
70.78947368421052,26.5,55.5,2023,Chatelet RER A,2023-08-11
37.333333333333336,26.666666666666668,67.0,2023,Chatelet RER A,2023-08-12
36.875,25.333333333333332,45.75,2023,Chatelet RER A,2023-08-13
49.125,26.0,48.5,2023,Chatelet RER A,2023-08-14
41.541666666666664,27.0,53.333333333333336,2023,Chatelet RER A,2023-08-15
58.80952380952381,27.0,49.0,2023,Chatelet RER A,2023-08-16
51.25,27.0,55.25,2023,Chatelet RER A,2023-08-17
55.875,26.333333333333332,57.75,2023,Chatelet RER A,2023-08-18
38.27777777777778,,63.0,2023,Chatelet RER A,2023-08-19
,,,2023,Chatelet RER A,2023-08-20
,29.0,47.0,2023,Chatelet RER A,2023-08-21
117.0,27.0,42.0,2023,Chatelet RER A,2023-08-22
61.625,27.4,49.25,2023,Chatelet RER A,2023-08-23
70.41666666666667,29.0,50.666666666666664,2023,Chatelet RER A,2023-08-24
50.375,,60.333333333333336,2023,Chatelet RER A,2023-08-25
43.09090909090909,26.5,40.0,2023,Chatelet RER A,2023-08-26
43.95652173913044,25.0,42.4,2023,Chatelet RER A,2023-08-27
55.77272727272727,24.5,46.0,2023,Chatelet RER A,2023-08-28
56.31818181818182,23.0,49.0,2023,Chatelet RER A,2023-08-29
58.65217391304348,25.0,42.0,2023,Chatelet RER A,2023-08-30
73.27272727272727,23.2,51.0,2023,Chatelet RER A,2023-08-31
55.916666666666664,24.2,53.0,2023,Chatelet RER A,2023-09-01
48.291666666666664,,55.0,2023,Chatelet RER A,2023-09-02
47.708333333333336,27.5,59.0,2023,Chatelet RER A,2023-09-03
67.1304347826087,28.0,53.5,2023,Chatelet RER A,2023-09-04
87.61111111111111,27.0,44.666666666666664,2023,Chatelet RER A,2023-09-05
86.66666666666667,29.0,44.0,2023,Chatelet RER A,2023-09-06
80.75,29.0,44.333333333333336,2023,Chatelet RER A,2023-09-07
90.29166666666667,30.0,,2023,Chatelet RER A,2023-09-08
69.54166666666667,31.0,40.666666666666664,2023,Chatelet RER A,2023-09-09
63.166666666666664,29.0,42.0,2023,Chatelet RER A,2023-09-10
78.72727272727273,29.0,39.0,2023,Chatelet RER A,2023-09-11
