Date,Year,Gare,Attribute,Value
2013-10-31,2013,Franklin D Roosevelt,NO,111.16666666666667
2013-11-01,2013,Franklin D Roosevelt,NO,45.416666666666664
2013-11-02,2013,Franklin D Roosevelt,NO,32.708333333333336
2013-11-03,2013,Franklin D Roosevelt,NO,23.791666666666668
2013-11-04,2013,Franklin D Roosevelt,NO,44.708333333333336
2013-11-05,2013,Franklin D Roosevelt,NO,70.58333333333333
2013-11-06,2013,Franklin D Roosevelt,NO,21.041666666666668
2013-11-07,2013,Franklin D Roosevelt,NO,47.875
2013-11-08,2013,Franklin D Roosevelt,NO,68.5
2013-11-09,2013,Franklin D Roosevelt,NO,48.25
2013-11-10,2013,Franklin D Roosevelt,NO,33.5
2013-11-11,2013,Franklin D Roosevelt,NO,72.66666666666667
2013-11-12,2013,Franklin D Roosevelt,NO,108.875
2013-11-13,2013,Franklin D Roosevelt,NO,52.541666666666664
2013-11-14,2013,Franklin D Roosevelt,NO,75.75
2013-11-15,2013,Franklin D Roosevelt,NO,30.75
2013-11-16,2013,Franklin D Roosevelt,NO,35.625
2013-11-17,2013,Franklin D Roosevelt,NO,44.083333333333336
2013-11-18,2013,Franklin D Roosevelt,NO,82.83333333333333
2013-11-19,2013,Franklin D Roosevelt,NO,53.333333333333336
2013-11-20,2013,Franklin D Roosevelt,NO,75.04166666666667
2013-11-21,2013,Franklin D Roosevelt,NO,49.625
2013-11-22,2013,Franklin D Roosevelt,NO,37.291666666666664
2013-11-23,2013,Franklin D Roosevelt,NO,36.416666666666664
2013-11-24,2013,Franklin D Roosevelt,NO,28.166666666666668
2013-11-25,2013,Franklin D Roosevelt,NO,27.25
2013-11-26,2013,Franklin D Roosevelt,NO,38.458333333333336
2013-11-27,2013,Franklin D Roosevelt,NO,50.416666666666664
2013-11-28,2013,Franklin D Roosevelt,NO,117.45833333333333
2013-11-29,2013,Franklin D Roosevelt,NO,93.95833333333333
2013-11-30,2013,Franklin D Roosevelt,NO,33.458333333333336
2013-12-01,2013,Franklin D Roosevelt,NO,33.125
2013-12-02,2013,Franklin D Roosevelt,NO,43.041666666666664
2013-12-03,2013,Franklin D Roosevelt,NO,200.0
2013-12-04,2013,Franklin D Roosevelt,NO,132.45833333333334
2013-12-05,2013,Franklin D Roosevelt,NO,57.791666666666664
2013-12-06,2013,Franklin D Roosevelt,NO,57.625
2013-12-07,2013,Franklin D Roosevelt,NO,78.66666666666667
2013-12-08,2013,Franklin D Roosevelt,NO,74.25
2013-12-09,2013,Franklin D Roosevelt,NO,207.75
2013-12-10,2013,Franklin D Roosevelt,NO,219.83333333333334
2013-12-11,2013,Franklin D Roosevelt,NO,204.95833333333334
2013-12-12,2013,Franklin D Roosevelt,NO,62.458333333333336
2013-12-13,2013,Franklin D Roosevelt,NO,169.08333333333334
2013-12-14,2013,Franklin D Roosevelt,NO,87.125
2013-12-15,2013,Franklin D Roosevelt,NO,71.66666666666667
2013-12-16,2013,Franklin D Roosevelt,NO,120.16666666666667
2013-12-17,2013,Franklin D Roosevelt,NO,130.29166666666666
2013-12-18,2013,Franklin D Roosevelt,NO,65.54166666666667
2013-12-19,2013,Franklin D Roosevelt,NO,71.08333333333333
2013-12-20,2013,Franklin D Roosevelt,NO,84.16666666666667
2013-12-21,2013,Franklin D Roosevelt,NO,51.958333333333336
2013-12-22,2013,Franklin D Roosevelt,NO,38.291666666666664
2013-12-23,2013,Franklin D Roosevelt,NO,31.25
2013-12-24,2013,Franklin D Roosevelt,NO,21.916666666666668
2013-12-25,2013,Franklin D Roosevelt,NO,31.375
2013-12-26,2013,Franklin D Roosevelt,NO,51.458333333333336
2013-12-27,2013,Franklin D Roosevelt,NO,33.708333333333336
2013-12-28,2013,Franklin D Roosevelt,NO,53.708333333333336
2013-12-29,2013,Franklin D Roosevelt,NO,65.375
2013-12-30,2013,Franklin D Roosevelt,NO,69.70833333333333
2013-12-31,2013,Franklin D Roosevelt,NO,56.125
2014-01-01,2014,Franklin D Roosevelt,NO,21.541666666666668
2014-01-02,2014,Franklin D Roosevelt,NO,46.166666666666664
2014-01-03,2014,Franklin D Roosevelt,NO,26.25
2014-01-04,2014,Franklin D Roosevelt,NO,32.666666666666664
2014-01-05,2014,Franklin D Roosevelt,NO,21.666666666666668
2014-01-06,2014,Franklin D Roosevelt,NO,22.5
2014-01-07,2014,Franklin D Roosevelt,NO,39.625
2014-01-08,2014,Franklin D Roosevelt,NO,71.54166666666667
2014-01-09,2014,Franklin D Roosevelt,NO,36.625
2014-01-10,2014,Franklin D Roosevelt,NO,69.54166666666667
2014-01-11,2014,Franklin D Roosevelt,NO,88.91666666666667
2014-01-12,2014,Franklin D Roosevelt,NO,65.83333333333333
2014-01-13,2014,Franklin D Roosevelt,NO,60.583333333333336
2014-01-14,2014,Franklin D Roosevelt,NO,44.333333333333336
2014-01-15,2014,Franklin D Roosevelt,NO,62.625
2014-01-16,2014,Franklin D Roosevelt,NO,47.083333333333336
2014-01-17,2014,Franklin D Roosevelt,NO,48.916666666666664
2014-01-18,2014,Franklin D Roosevelt,NO,66.54166666666667
2014-01-19,2014,Franklin D Roosevelt,NO,40.458333333333336
2014-01-20,2014,Franklin D Roosevelt,NO,71.625
2014-01-21,2014,Franklin D Roosevelt,NO,68.41666666666667
2014-01-22,2014,Franklin D Roosevelt,NO,73.79166666666667
2014-01-23,2014,Franklin D Roosevelt,NO,51.375
2014-01-24,2014,Franklin D Roosevelt,NO,64.70833333333333
2014-01-25,2014,Franklin D Roosevelt,NO,47.333333333333336
2014-01-26,2014,Franklin D Roosevelt,NO,30.833333333333332
2014-01-27,2014,Franklin D Roosevelt,NO,36.5
2014-01-28,2014,Franklin D Roosevelt,NO,40.083333333333336
2014-01-29,2014,Franklin D Roosevelt,NO,68.375
2014-01-30,2014,Franklin D Roosevelt,NO,93.79166666666667
2014-01-31,2014,Franklin D Roosevelt,NO,118.125
2014-02-01,2014,Franklin D Roosevelt,NO,32.916666666666664
2014-02-02,2014,Franklin D Roosevelt,NO,41.041666666666664
2014-02-03,2014,Franklin D Roosevelt,NO,64.04166666666667
2014-02-04,2014,Franklin D Roosevelt,NO,36.375
2014-02-05,2014,Franklin D Roosevelt,NO,30.333333333333332
2014-02-06,2014,Franklin D Roosevelt,NO,15.666666666666666
2014-02-07,2014,Franklin D Roosevelt,NO,22.208333333333332
2014-02-08,2014,Franklin D Roosevelt,NO,17.0
2014-02-09,2014,Franklin D Roosevelt,NO,17.0
2014-02-10,2014,Franklin D Roosevelt,NO,17.0
2014-02-11,2014,Franklin D Roosevelt,NO,17.0
2014-02-12,2014,Franklin D Roosevelt,NO,19.75
2014-02-13,2014,Franklin D Roosevelt,NO,42.0
2014-02-14,2014,Franklin D Roosevelt,NO,49.916666666666664
2014-02-15,2014,Franklin D Roosevelt,NO,26.541666666666668
2014-02-16,2014,Franklin D Roosevelt,NO,27.75
2014-02-17,2014,Franklin D Roosevelt,NO,52.875
2014-02-18,2014,Franklin D Roosevelt,NO,86.875
